text,ground_truth,bert_pred,bert_prob
"awesome creatures, breathtaking scenery, and epic battle scenes add up to another ` spectacular spectacle. '",1,1,0.4868050813674927
"all - in - all, the film is an enjoyable and frankly told tale of a people who live among us, but not necessarily with us.",1,1,0.49570515751838684
a deep and meaningful film.,1,1,0.5042948722839355
a painfully funny ode to bad behavior.,1,1,0.5262587666511536
"you'll gasp appalled and laugh outraged and possibly, watching the spectacle of a promising young lad treading desperately in a nasty sea, shed an errant tear.",1,1,0.47374120354652405
"liotta put on 30 pounds for the role, and has completely transformed himself from his smooth, goodfellas image.",1,1,0.49576467275619507
a beguiling splash of pastel colors and prankish comedy from disney.,1,1,0.5042353272438049
"it proves quite compelling as an intense, brooding character study.",1,1,0.522139310836792
the chateau cleverly probes the cross - cultural differences between gauls and yanks.,1,1,0.4778606593608856
broomfield turns his distinctive ` blundering'style into something that could really help clear up the case.,1,1,0.5046003460884094
"a pleasant enough romance with intellectual underpinnings, the kind of movie that entertains even as it turns maddeningly predictable.",1,1,0.4953996539115906
"what really makes it special is that it pulls us into its world, gives us a hero whose suffering and triumphs we can share, surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure.",1,1,0.5062892436981201
"having had the good sense to cast actors who are, generally speaking, adored by the movie - going public, khouri then gets terrific performances from them all.",1,1,0.4937107264995575
if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you.,1,1,0.49244046211242676
it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons.,1,1,0.5075595378875732
"there is a fabric of complex ideas here, and feelings that profoundly deepen them.",1,1,0.5101150870323181
"this tenth feature is a big deal, indeed - - at least the third - best, and maybe even a notch above the previous runner - up, nicholas meyer's star trek vi : the undiscovered country.",1,1,0.4898848831653595
"( næs ) directed the stage version of elling, and gets fine performances from his two leads who originated the characters on stage.",1,1,0.48621246218681335
"a swashbuckling tale of love, betrayal, revenge and above all, faith.",1,1,0.5137875080108643
"for movie lovers as well as opera lovers, tosca is a real treat.",1,1,0.49103203415870667
"the film is quiet, threatening and unforgettable.",1,1,0.5089679956436157
( d ) oesn't bother being as cloying or preachy as equivalent evangelical christian movies - - maybe the filmmakers know that the likely audience will already be among the faithful.,1,1,0.4676703214645386
"displaying about equal amounts of naivete, passion and talent, beneath clouds establishes sen as a filmmaker of considerable potential.",1,1,0.5323296785354614
` easily my choice for one of the year's best films. ',1,1,0.501574695110321
"as a first - time director, paxton has tapped something in himself as an actor that provides frailty with its dark soul.",1,1,0.49842533469200134
"altogether, this is successful as a film, while at the same time being a most touching reconsideration of the familiar masterpiece.",1,1,0.48163947463035583
there has always been something likable about the marquis de sade.,1,1,0.5183604955673218
"without ever becoming didactic, director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality.",1,1,0.5014965534210205
"for the most part, it's a work of incendiary genius, steering clear of knee - jerk reactions and quick solutions.",1,1,0.4985034763813019
"the special effects and many scenes of weightlessness look as good or better than in the original, while the oscar - winning sound and james horner's rousing score make good use of the hefty audio system.",1,1,0.48209643363952637
we haven't seen such hilarity since say it isn't so!,1,1,0.5179035663604736
"with tightly organized efficiency, numerous flashbacks and a constant edge of tension, miller's film is one of 2002's involvingly adult surprises.",1,1,0.5065978765487671
"a warm but realistic meditation on friendship, family and affection.",1,1,0.4934021532535553
it's a remarkably solid and subtly satirical tour de force.,1,1,0.5058236122131348
director andrew niccol... demonstrates a wry understanding of the quirks of fame.,1,1,0.49417638778686523
"thekids will probably stay amused at the kaleidoscope of big, colorful characters.",1,1,0.5158470273017883
it all adds up to good fun.,1,1,0.4841529428958893
"whether writer - director anne fontaine's film is a ghost story, an account of a nervous breakdown, a trip down memory lane, all three or none of the above, it is as seductive as it is haunting.",1,1,0.5224220156669617
"a very well - made, funny and entertaining picture.",1,1,0.47757798433303833
"it's worth seeing just on the basis of the wisdom, and at times, the startling optimism, of the children.",1,1,0.5104426145553589
"despite its title, punch - drunk love is never heavy - handed.",1,1,0.4895573854446411
it's refreshing to see a girl - power movie that doesn't feel it has to prove anything.,1,1,0.5039997696876526
"the film may appear naked in its narrative form... but it goes deeper than that, to fundamental choices that include the complexity of the catholic doctrine",1,1,0.496000200510025
zhang... has done an amazing job of getting realistic performances from his mainly nonprofessional cast.,1,1,0.4957718551158905
"maud and roland's search for an unknowable past makes for a haunting literary detective story, but labute pulls off a neater trick in possession : he makes language sexy.",1,1,0.5042281150817871
what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts.,1,1,0.5408403277397156
"it has charm to spare, and unlike many romantic comedies, it does not alienate either gender in the audience.",1,1,0.45915964245796204
"an operatic, sprawling picture that's entertainingly acted, magnificently shot and gripping enough to sustain most of its 170 - minute length.",1,1,0.4757848381996155
a giggle a minute.,1,1,0.5242151618003845
"uses sharp humor and insight into human nature to examine class conflict, adolescent yearning, the roots of friendship and sexual identity.",1,1,0.5043284893035889
"the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going, with enough amusing banter - - blessedly curse - free - - to keep both kids and parents entertained.",1,1,0.49567148089408875
it's one heck of a character study - - not of hearst or davies but of the unique relationship between them.,1,1,0.4911942481994629
"it moves quickly, adroitly, and without fuss ; it doesn't give you time to reflect on the inanity - - and the cold war datedness - - of its premise.",1,1,0.5088057518005371
a good piece of work more often than not.,1,1,0.5047363042831421
"while the ideas about techno - saturation are far from novel, they're presented with a wry dark humor.",1,1,0.4952636957168579
"charles'entertaining film chronicles seinfeld's return to stand - up comedy after the wrap of his legendary sitcom, alongside wannabe comic adams'attempts to get his shot at the big time.",1,1,0.5044644474983215
"an exhilarating futuristic thriller - noir, minority report twists the best of technology around a gripping story, delivering a riveting, pulse intensifying escapist adventure of the first order",1,1,0.49553558230400085
"beautifully observed, miraculously unsentimental comedy - drama.",1,1,0.5191950798034668
"a breezy romantic comedy that has the punch of a good sitcom, while offering exceptionally well - detailed characters.",1,1,0.4808049201965332
"the lion king was a roaring success when it was released eight years ago, but on imax it seems better, not just bigger.",1,1,0.4977579116821289
a marvel like none you've seen.,1,1,0.5022420883178711
"immersing us in the endlessly inventive, fiercely competitive world of hip - hop djs, the project is sensational and revelatory, even if scratching makes you itch.",1,1,0.5198183059692383
"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate / surf culture, the l. a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults.",1,1,0.4801816940307617
yakusho and shimizu... create engaging characterizations in imamura's lively and enjoyable cultural mix.,1,1,0.5021300315856934
"this is wild surreal stuff, but brilliant and the camera just kind of sits there and lets you look at this and its like you're going from one room to the next and none of them have any relation to the other.",1,1,0.49786999821662903
"good car chases, great fight scenes, and a distinctive blend of european, american and asian influences.",1,1,0.4339025914669037
"even in its most tedious scenes, russian ark is mesmerizing.",1,1,0.5660973787307739
"generally, clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler, while happily killing 94 minutes.",1,1,0.5044509768486023
"something akin to a japanese alice through the looking glass, except that it seems to take itself far more seriously.",1,1,0.4955490231513977
"a moody, multi - dimensional love story and sci - fi mystery, solaris is a thought - provoking, haunting film that allows the seeds of the imagination to germinate.",1,1,0.4942367374897003
"not only are the special effects and narrative flow much improved, and daniel radcliffe more emotionally assertive this time around as harry, but the film conjures the magic of author j. k. rowling's books.",1,1,0.5057632327079773
"( t ) his beguiling belgian fable, very much its own droll and delicate little film, has some touching things to say about what is important in life and why.",1,1,0.5340604186058044
"( chaiken's ) talent lies in an evocative, accurate observation of a distinctive milieu and in the lively, convincing dialogue she creates for her characters.",1,1,0.46593958139419556
it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows. ',1,1,0.4872188866138458
"featuring a dangerously seductive performance from the great daniel auteuil, ` ` sade'' covers the same period as kaufmann's ` ` quills'' with more unsettlingly realistic results.",1,1,0.5127810835838318
"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who, in spite of tragic loss and increasing decrepitude, knows in his bones that he is one of the luckiest men alive.",1,1,0.4948047399520874
"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage, then esther's story is a compelling quest for truth.",1,1,0.5051952600479126
intriguing documentary which is emotionally diluted by focusing on the story's least interesting subject.,1,1,0.5117797255516052
"the inspirational screenplay by mike rich covers a lot of ground, perhaps too much, but ties things together, neatly, by the end.",1,1,0.48822030425071716
"ramsay, as in ratcatcher, remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid.",1,1,0.5406124591827393
the characters are interesting and often very creatively constructed from figure to backstory.,1,1,0.45938754081726074
reggio's continual visual barrage is absorbing as well as thought - provoking.,1,1,0.5432472825050354
you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report.,1,1,0.4567527174949646
"thanks to haynes'absolute control of the film's mood, and buoyed by three terrific performances, far from heaven actually pulls off this stylistic juggling act.",1,1,0.4960908591747284
"belongs to daniel day - lewis as much as it belongs to martin scorsese ; it's a memorable performance in a big, brassy, disturbing, unusual and highly successful film.",1,1,0.5039091110229492
it's a stunning lyrical work of considerable force and truth.,1,1,0.49896883964538574
"while undisputed isn't exactly a high, it is a gripping, tidy little movie that takes mr. hill higher than he's been in a while.",1,1,0.5010311603546143
funny but perilously slight.,1,1,0.4917418360710144
cq's reflection of artists and the love of cinema - and - self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors.,1,1,0.5082581639289856
"even if you don't think ( kissinger's ) any more guilty of criminal activity than most contemporary statesmen, he'd sure make a courtroom trial great fun to watch.",1,1,0.4870166480541229
"dazzling in its complexity, disturbing for its extraordinary themes, the piano teacher is a film that defies categorisation.",1,1,0.5129833221435547
a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002.,1,1,0.4924636781215668
"a cartoon that's truly cinematic in scope, and a story that's compelling and heartfelt - - even if the heart belongs to a big, four - legged herbivore.",1,1,0.5075363516807556
an exquisitely crafted and acted tale.,1,1,0.5256510972976685
light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection.,1,1,0.47434890270233154
"it's about following your dreams, no matter what your parents think.",1,1,0.48864054679870605
"anchored by friel and williams's exceptional performances, the film's power lies in its complexity.",1,1,0.511359453201294
"unlike the speedy wham - bam effect of most hollywood offerings, character development - - and more importantly, character empathy - - is at the heart of italian for beginners.",1,1,0.5244249701499939
"harrison's flowers puts its heart in the right place, but its brains are in no particular place at all.",1,1,0.4755750596523285
"the film is powerful, accessible and funny.",1,1,0.4822554290294647
and that's a big part of why we go to the movies.,1,1,0.5177446007728577
"crackerjack entertainment - - nonstop romance, music, suspense and action.",1,1,0.4877174496650696
the minor figures surrounding ( bobby )... form a gritty urban mosaic.,1,1,0.5122825503349304
"a poignant and compelling story about relationships, food of love takes us on a bumpy but satisfying journey of the heart.",1,1,0.4993957281112671
a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda.,1,1,0.5006042718887329
"the vivid lead performances sustain interest and empathy, but the journey is far more interesting than the final destination.",1,1,0.49996671080589294
lapaglia's ability to convey grief and hope works with weaver's sensitive reactions to make this a two - actor master class.,1,1,0.5000333189964294
"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ), but her raw performance and utter fearlessness make it strangely magnetic.",1,1,0.4852907359600067
"not far beneath the surface, this reconfigured tale asks disturbing questions about those things we expect from military epics.",1,1,0.5147092938423157
michael gerbosi's script is economically packed with telling scenes.,1,1,0.48567286133766174
so refreshingly incisive is grant that for the first time he'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor.,1,1,0.5143271684646606
a romantic comedy enriched by a sharp eye for manners and mores.,1,1,0.5064050555229187
the fly - on - the - wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu - makers being a visible part of their work.,1,1,0.4935949444770813
rare birds has more than enough charm to make it memorable.,1,1,0.497288316488266
"it haunts, horrifies, startles and fascinates ; it is impossible to look away.",1,1,0.5027116537094116
a superbly acted and funny / gritty fable of the humanizing of one woman at the hands of the unseen forces of fate.,1,1,0.48970934748649597
"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular, it's an eye - opener.",1,1,0.5102906823158264
"` ` mostly martha'' is a bright, light modern day family parable that wears its heart on its sleeve for all to see.",1,1,0.47228696942329407
i just loved every minute of this film.,1,1,0.5277130603790283
"a quiet, pure, elliptical film",1,1,0.5254261493682861
"a simple, but gritty and well - acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past.",1,1,0.4745738208293915
binoche makes it interesting trying to find out.,1,1,0.5042179226875305
the most compelling wiseman epic of recent years.,1,1,0.4957820773124695
"on the heels of the ring comes a similarly morose and humorless horror movie that, although flawed, is to be commended for its straight - ahead approach to creepiness.",1,1,0.5094905495643616
"so unassuming and pure of heart, you can't help but warmly extend your arms and yell ` safe! '",1,1,0.4905094504356384
one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals... a psychological masterpiece.,1,1,0.5214004516601562
"although german cooking does not come readily to mind when considering the world's best cuisine, mostly martha could make deutchland a popular destination for hungry tourists.",1,1,0.47859954833984375
"another one of those estrogen overdose movies like ` ` divine secrets of the ya ya sisterhood,'' except that the writing, acting and character development are a lot better.",1,1,0.5055500268936157
"with rabbit - proof fence, noyce has tailored an epic tale into a lean, economical movie.",1,1,0.49445000290870667
there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness.,1,1,0.5049086809158325
"feature debuter d. j. caruso directs a crack ensemble cast, bringing screenwriter tony gayton's narcotics noir to life.",1,1,0.4950912892818451
"one of those energetic surprises, an original that pleases almost everyone who sees it.",1,1,0.4892067611217499
"seldahl's barbara is a precise and moving portrait of someone whose world is turned upside down, first by passion and then by illness.",1,1,0.5107932090759277
lovely and poignant.,1,1,0.5206333994865417
"though only 60 minutes long, the film is packed with information and impressions.",1,1,0.47936660051345825
"... a story we haven't seen on the big screen before, and it's a story that we as americans, and human beings, should know.",1,1,0.5082492232322693
if your taste runs to ` difficult'films you absolutely can't miss it.,1,1,0.4917507767677307
the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing.,1,1,0.4826396107673645
"building slowly and subtly, the film, sporting a breezy spontaneity and realistically drawn characterizations, develops into a significant character study that is both moving and wise.",1,1,0.5173603892326355
"instead, he shows them the respect they are due.",1,1,0.46157553791999817
"first - time writer - director serry shows a remarkable gift for storytelling with this moving, effective little film.",1,1,0.5384244918823242
puts a human face on a land most westerners are unfamiliar with.,1,1,0.46027857065200806
ahhhh... revenge is sweet!,1,1,0.5397214293479919
"highbrow self - appointed guardians of culture need not apply, but those who loved cool as ice have at last found a worthy follow - up.",1,1,0.4735068082809448
"nine queens is not only than a frighteningly capable debut and genre piece, but also a snapshot of a dangerous political situation on the verge of coming to a head.",1,1,0.5264931917190552
the performances take the movie to a higher level.,1,1,0.4788188636302948
... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport,1,1,0.5211811065673828
"against all odds in heaven and hell, it creeped me out just fine.",1,1,0.5204800963401794
"there's really only one good idea in this movie, but the director runs with it and presents it with an unforgettable visual panache.",1,1,0.47951990365982056
"kinnear doesn't aim for our sympathy, but rather delivers a performance of striking skill and depth.",1,1,0.503342866897583
few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands.,1,1,0.496657133102417
"it is amusing, and that's all it needs to be.",1,1,0.4829461872577667
"challenging, intermittently engrossing and unflaggingly creative.",1,1,0.5170537829399109
for the most part stevens glides through on some solid performances and witty dialogue.,1,1,0.5113579034805298
this flick is about as cool and crowd - pleasing as a documentary can get.,1,1,0.4886421263217926
"writer - director's mehta's effort has tons of charm and the whimsy is in the mixture, the intoxicating masala, of cultures and film genres.",1,1,0.49581378698349
a taut psychological thriller that doesn't waste a moment of its two - hour running time.,1,1,0.50418621301651
"still, as a visual treat, the film is almost unsurpassed.",1,1,0.5124927163124084
"harris commands the screen, using his frailty to suggest the ravages of a life of corruption and ruthlessness.",1,1,0.48750728368759155
"offers much to enjoy... and a lot to mull over in terms of love, loyalty and the nature of staying friends.",1,1,0.4928427040576935
my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it's virtually its own hollywood remake.,1,1,0.5071572661399841
"an important movie, a reminder of the power of film to move us and to make us examine our values.",1,1,0.4928748309612274
the magic of the film lies not in the mysterious spring but in the richness of its performances.,1,1,0.5071251392364502
"the jabs it employs are short, carefully placed and dead - center.",1,1,0.4964478015899658
"while locals will get a kick out of spotting cleveland sites, the rest of the world will enjoy a fast - paced comedy with quirks that might make the award - winning coen brothers envious.",1,1,0.5035521984100342
"further proof that the epicenter of cool, beautiful, thought - provoking foreign cinema is smack - dab in the middle of dubya's axis of evil.",1,1,0.5064845681190491
"birthday girl is an amusing joy ride, with some surprisingly violent moments.",1,1,0.4935154318809509
"so much facile technique, such cute ideas, so little movie.",1,1,0.4938470721244812
"a smart, witty follow - up.",1,1,0.5061529278755188
"like mike is a winner for kids, and no doubt a winner for lil bow wow, who can now add movies to the list of things he does well.",1,1,0.49896302819252014
"it will grip even viewers who aren't interested in rap, as it cuts to the heart of american society in an unnerving way.",1,1,0.5010370016098022
"the film is beautifully mounted, but, more to the point, the issues are subtly presented, managing to walk a fine line with regard to the question of joan's madness.",1,1,0.5006253719329834
"and if you're not nearly moved to tears by a couple of scenes, you've got ice water in your veins.",1,1,0.4993746280670166
richard gere and diane lane put in fine performances as does french actor oliver martinez.,1,1,0.5017786622047424
"good film, but very glum.",1,1,0.4982213079929352
"preaches to two completely different choirs at the same time, which is a pretty amazing accomplishment.",1,1,0.48843464255332947
two hours fly by - - opera's a pleasure when you don't have to endure intermissions - - and even a novice to the form comes away exhilarated.,1,1,0.5115653872489929
"drops you into a dizzying, volatile, pressure - cooker of a situation that quickly snowballs out of control, while focusing on the what much more than the why.",1,1,0.4976310729980469
atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues,1,1,0.5023689270019531
slick piece of cross - promotion.,1,1,0.5142484903335571
"majidi is an unconventional storyteller, capable of finding beauty in the most depressing places.",1,1,0.4857514798641205
"the movie isn't just hilarious : it's witty and inventive, too, and in hindsight, it isn't even all that dumb.",1,1,0.4853675067424774
filmmakers who can deftly change moods are treasures and even marvels.,1,1,0.5146324634552002
"the vitality of the actors keeps the intensity of the film high, even as the strafings blend together.",1,1,0.4921674430370331
true tale of courage - - and complicity - - at auschwitz is a harrowing drama that tries to tell of the unspeakable.,1,1,0.5078325271606445
"a study in shades of gray, offering itself up in subtle plot maneuvers...",1,1,0.4946249723434448
no screen fantasy - adventure in recent memory has the showmanship of clones'last 45 minutes.,1,1,0.5053750276565552
"more romantic, more emotional and ultimately more satisfying than the teary - eyed original.",1,1,0.4842783510684967
"an effectively creepy, fear - inducing ( not fear - reducing ) film from japanese director hideo nakata, who takes the superstitious curse on chain letters and actually applies it.",1,1,0.5157216191291809
"for the first time in years, de niro digs deep emotionally, perhaps because he's been stirred by the powerful work of his co - stars.",1,1,0.529283881187439
not since tom cruise in risky business has an actor made such a strong impression in his underwear.,1,1,0.47071611881256104
"an interesting story with a pertinent ( cinematically unique ) message, told fairly well and scored to perfection, i found myself struggling to put my finger on that elusive ` ` missing thing.''",1,1,0.5222792029380798
"... routine, harmless diversion and little else.",1,1,0.4777207672595978
"director of photography benoit delhomme shot the movie in delicious colors, and the costumes and sets are grand.",1,1,0.47710034251213074
( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s.,1,1,0.5228996872901917
a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love.,1,1,0.5035624504089355
"this is human comedy at its most amusing, interesting and confirming.",1,1,0.49643754959106445
worth watching for dong jie's performance - - and for the way it documents a culture in the throes of rapid change.,1,1,0.48926565051078796
"a poignant, artfully crafted meditation on mortality.",1,1,0.5107343196868896
"vera's three actors - - molla, gil and bardem - - excel in insightful, empathetic performances.",1,1,0.5074239373207092
"( grant's ) bumbling magic takes over the film, and it turns out to be another winning star vehicle.",1,1,0.49257606267929077
"it gets onto the screen just about as much of the novella as one could reasonably expect, and is engrossing and moving in its own right.",1,1,0.5085176229476929
"but taken as a stylish and energetic one - shot, the queen of the damned can not be said to suck.",1,1,0.49148237705230713
the piece plays as well as it does thanks in large measure to anspaugh's three lead actresses.,1,1,0.4867451786994934
my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor.,1,1,0.5132548213005066
... a magnificent drama well worth tracking down.,1,1,0.4639761745929718
"oscar wilde's masterpiece, the importance of being earnest, may be the best play of the 19th century.",1,1,0.5360238552093506
"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor, bittersweet pathos, and lyric moments that linger like snapshots of memory.",1,1,0.49021315574645996
but it still jingles in the pocket.,1,1,0.50978684425354
"it's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ), but it's savvy about celebrity and has more guts and energy than much of what will open this year.",1,1,0.48496776819229126
one from the heart.,1,1,0.5150322318077087
people cinema at its finest.,1,1,0.48264947533607483
"what's surprising about full frontal is that despite its overt self - awareness, parts of the movie still manage to break past the artifice and thoroughly engage you.",1,1,0.5173505544662476
a working class ` ` us vs. them'' opera that leaves no heartstring untugged and no liberal cause unplundered.,1,1,0.488735169172287
it's hard to imagine alan arkin being better than he is in this performance.,1,1,0.5112648010253906
the film will play equally well on both the standard and giant screens.,1,1,0.49869877099990845
"... a fun little timewaster, helped especially by the cool presence of jean reno.",1,1,0.5013012290000916
"may be far from the best of the series, but it's assured, wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation.",1,1,0.47476905584335327
"writer / director joe carnahan's grimy crime drama is a manual of precinct cliches, but it moves fast enough to cover its clunky dialogue and lapses in logic.",1,1,0.5252309441566467
it's a lovely film with lovely performances by buy and accorsi.,1,1,0.4701639413833618
"there's something auspicious, and daring, too, about the artistic instinct that pushes a majority - oriented director like steven spielberg to follow a. i. with this challenging report so liable to unnerve the majority.",1,1,0.5298360586166382
"while its careful pace and seemingly opaque story may not satisfy every moviegoer's appetite, the film's final scene is soaringly, transparently moving.",1,1,0.5131919980049133
a film about a young man finding god that is accessible and touching to the marrow.,1,1,0.48680803179740906
a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession.,1,1,0.5145894885063171
an infectious cultural fable with a tasty balance of family drama and frenetic comedy.,1,1,0.48541051149368286
"not the kind of film that will appeal to a mainstream american audience, but there is a certain charm about the film that makes it a suitable entry into the fest circuit.",1,1,0.4899802505970001
it's a beautiful madness.,1,1,0.5100197792053223
"by candidly detailing the politics involved in the creation of an extraordinary piece of music, ( jones ) calls our attention to the inherent conflict between commerce and creativity.",1,1,0.49882403016090393
one of the most significant moviegoing pleasures of the year.,1,1,0.5011759400367737
a grimly competent and stolid and earnest military courtroom drama.,1,1,0.5146475434303284
the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned.,1,1,0.48535245656967163
the movie does a good job of laying out some of the major issues that we encounter as we journey through life.,1,1,0.4860583543777466
very psychoanalytical - - provocatively so - - and also refreshingly literary.,1,1,0.5139416456222534
"aside from minor tinkering, this is the same movie you probably loved in 1994, except that it looks even better.",1,1,0.47741490602493286
"based on a devilishly witty script by heather mcgowan and niels mueller, the film gets great laughs, but never at the expense of its characters",1,1,0.5225850939750671
it's fun lite.,1,1,0.4832712709903717
"... an otherwise intense, twist - and - turn thriller that certainly shouldn't hurt talented young gaghan's resume.",1,1,0.5167286992073059
it confirms fincher's status as a film maker who artfully bends technical know - how to the service of psychological insight.,1,1,0.5144937038421631
"a fitfully amusing romp that, if nothing else, will appeal to fans of malcolm in the middle and its pubescent star, frankie muniz.",1,1,0.4855062663555145
"a tender, witty, captivating film about friendship, love, memory, trust and loyalty.",1,1,0.502241849899292
bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid.,1,1,0.497758150100708
griffiths proves she's that rare luminary who continually raises the standard of her profession.,1,1,0.48810580372810364
"just as moving, uplifting and funny as ever.",1,1,0.5118942260742188
enormously entertaining for moviegoers of any age.,1,1,0.4974958598613739
"a lean, deftly shot, well - acted, weirdly retro thriller that recalls a raft of'60s and'70s european - set spy pictures.",1,1,0.5025041103363037
"this is a good script, good dialogue, funny even for adults.",1,1,0.47593897581100464
this surreal gilliam - esque film is also a troubling interpretation of ecclesiastes.,1,1,0.5240610241889954
a delightful coming - of - age story.,1,1,0.4940389096736908
"a spellbinding african film about the modern condition of rootlessness, a state experienced by millions around the globe.",1,1,0.5059611201286316
a strangely compelling and brilliantly acted psychological drama.,1,1,0.5103722214698792
"it has the charm of the original american road movies, feasting on the gorgeous, ramshackle landscape of the filmmaker's motherland.",1,1,0.48962774872779846
"exciting and direct, with ghost imagery that shows just enough to keep us on our toes.",1,1,0.5081920623779297
it wants to tweak them with a taste of tangy new humor.,1,1,0.4918079376220703
candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work.,1,1,0.464254766702652
a quiet treasure - - a film to be savored.,1,1,0.5357452034950256
"woody allen's latest is an ambling, broad comedy about all there is to love - - and hate - - about the movie biz.",1,1,0.5088266730308533
it's made with deftly unsettling genre flair.,1,1,0.49117332696914673
collateral damage finally delivers the goods for schwarzenegger fans.,1,1,0.5063751935958862
a giggle - inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar - winners : susan sarandon and goldie hawn.,1,1,0.4936247766017914
will amuse and provoke adventurous adults in specialty venues.,1,1,0.4656563699245453
there's a wickedly subversive bent to the best parts of birthday girl.,1,1,0.5343436002731323
